Date,Open,High,Low,Close,Adj Close,Volume
2005-12-27,89.000000,92.000000,88.239998,91.790001,70.216347,2928355
2005-12-28,92.190002,92.900002,90.199997,91.870003,70.277557,2290195
2005-12-29,92.000000,92.800003,90.699997,91.190002,69.757385,2097375
2005-12-30,91.379997,93.739998,90.800003,93.250000,71.333206,2569260
2006-01-02,93.400002,94.699997,93.040001,94.400002,72.212921,4140820
2006-01-03,94.699997,95.839996,93.800003,94.680000,72.427109,5132785
2006-01-04,95.760002,97.139999,94.250000,96.879997,74.110039,6592535
2006-01-05,96.000000,99.089996,96.000000,98.849998,75.617027,7397185
2006-01-06,98.900002,98.900002,96.800003,97.849998,74.852043,3952320
2006-01-09,98.199997,99.019997,95.599998,96.230003,73.612823,3500520
2006-01-10,96.239998,98.300003,94.129997,94.849998,72.557159,5265050
2006-01-12,93.599998,95.400002,93.209999,93.839996,71.784538,3026705
2006-01-13,94.379997,95.000000,92.199997,93.209999,71.302605,2306845
2006-01-16,93.400002,93.400002,91.400002,91.900002,70.300514,1809015
2006-01-17,92.000000,93.129997,91.199997,91.720001,70.162804,2287940
2006-01-18,91.199997,94.599998,88.510002,89.080002,68.143295,3867875
2006-01-19,89.500000,90.779999,89.309998,89.940002,68.801170,3197425
2006-01-20,90.400002,91.199997,89.430000,89.889999,68.762924,4377715
2006-01-23,90.000000,90.500000,88.800003,89.129997,68.181526,2324820
2006-01-24,89.199997,90.959999,88.860001,90.480003,69.214256,3559700
2006-01-25,90.639999,92.000000,88.419998,89.449997,68.426331,7037170
2006-01-27,89.980003,93.599998,89.980003,93.110001,71.226112,5132880
2006-01-30,93.599998,94.199997,90.419998,91.290001,69.833870,2737130
2006-01-31,91.989998,93.900002,91.610001,93.070000,71.195518,4167940
2006-02-01,93.279999,93.680000,90.000000,90.449997,69.191292,2563575
2006-02-02,91.580002,91.889999,89.919998,90.540001,69.260147,2994750
2006-02-03,90.940002,91.000000,89.620003,89.879997,68.755264,2533400
2006-02-06,90.580002,90.779999,88.800003,89.070000,68.135643,3780285
2006-02-07,89.400002,90.680000,88.650002,89.150002,68.196854,3736595
2006-02-08,89.400002,90.080002,88.510002,88.949997,68.043861,1927005
2006-02-10,89.220001,90.680000,89.019997,89.910004,68.778221,5084200
2006-02-13,89.959999,91.680000,89.599998,90.239998,69.030655,3249935
2006-02-14,90.599998,90.989998,88.680000,89.129997,68.181526,2255535
2006-02-15,88.680000,89.940002,87.400002,87.860001,67.210022,2306700
2006-02-16,88.000000,89.000000,87.040001,87.639999,67.041740,1959260
2006-02-17,88.000000,88.559998,84.599998,85.029999,65.045181,2613555
2006-02-20,85.720001,86.769997,83.400002,86.199997,65.940193,3007650
2006-02-21,86.769997,87.000000,85.400002,86.089996,65.856033,2003815
2006-02-22,86.199997,86.570000,85.400002,85.690002,65.550056,2486080
2006-02-23,86.000000,86.199997,84.400002,85.279999,65.236404,3558445
2006-02-24,85.790001,88.930000,85.599998,88.559998,67.745514,2440510
2006-02-27,89.000000,91.260002,88.620003,90.919998,69.550835,4682305
2006-02-28,90.919998,91.599998,87.459999,88.419998,67.638412,4684365
2006-03-01,88.000000,89.000000,87.110001,88.019997,67.332428,3072105
2006-03-02,88.400002,90.940002,88.019997,89.779999,68.678764,4148600
2006-03-03,90.190002,90.790001,89.000000,89.300003,68.311592,1771025
2006-03-06,89.800003,90.480003,89.440002,90.089996,68.915901,1554280
2006-03-07,89.800003,90.800003,88.250000,89.669998,68.594620,2503085
2006-03-08,89.989998,90.800003,88.500000,89.370003,68.365143,3083285
2006-03-09,89.500000,90.180000,88.059998,89.889999,68.762924,2271245
2006-03-10,90.389999,93.080002,89.449997,92.570000,70.813026,5332625
2006-03-13,93.180000,93.779999,80.580002,91.739998,70.178108,3242325
2006-03-14,91.699997,95.129997,90.449997,90.879997,69.520233,8093205
2006-03-16,91.400002,92.389999,91.000000,91.750000,70.185753,2323330
2006-03-17,92.000000,94.199997,91.610001,93.870003,71.807495,3765735
2006-03-20,94.480003,94.779999,92.809998,93.190002,71.287308,1493950
2006-03-21,93.209999,94.879997,92.300003,92.690002,70.904839,3264280
2006-03-22,92.400002,92.800003,89.839996,91.629997,70.093956,1891390
2006-03-23,92.800003,92.860001,90.400002,90.809998,69.466690,2447690
2006-03-24,91.379997,93.800003,91.000000,93.180000,71.279655,1851895
2006-03-27,93.599998,95.599998,93.400002,95.220001,72.840195,3549290
2006-03-28,95.300003,96.000000,94.199997,94.470001,72.266472,1683355
2006-03-29,94.540001,94.800003,92.449997,94.080002,71.968132,1503340
2006-03-30,94.260002,96.400002,93.000000,95.309998,72.909027,4403775
2006-03-31,94.620003,97.959999,93.739998,94.080002,71.968132,3407330
2006-04-03,94.980003,94.980003,92.809998,93.300003,71.371460,1555260
2006-04-04,93.800003,94.750000,92.519997,93.820000,71.769241,2624000
2006-04-05,94.750000,95.279999,93.410004,93.930000,71.853378,4458970
2006-04-07,94.400002,95.000000,91.180000,91.820000,70.239304,4272355
2006-04-10,92.949997,92.949997,89.510002,90.879997,69.520233,1873580
2006-04-12,89.599998,91.589996,88.110001,89.300003,68.311592,2183500
2006-04-13,89.989998,89.989998,87.209999,87.709999,67.095284,3393030
2006-04-17,88.199997,89.949997,86.400002,87.709999,67.095284,2105935
2006-04-18,88.680000,90.980003,87.199997,88.959999,68.051498,3207985
2006-04-19,89.949997,90.500000,87.400002,87.709999,67.095284,1927070
2006-04-20,87.820000,89.000000,87.199997,88.690002,67.844948,1895960
2006-04-21,89.000000,89.750000,87.300003,88.250000,67.508362,1764810
2006-04-24,89.000000,89.000000,87.019997,87.510002,66.942299,1990615
2006-04-25,87.599998,87.970001,84.000000,84.589996,64.708588,1625680
2006-04-26,85.599998,85.980003,84.199997,85.110001,65.106377,2068225
2006-04-27,85.739998,87.000000,83.199997,83.989998,64.249611,4548625
2006-04-28,82.000000,84.800003,76.110001,83.669998,64.004829,2100715
2006-05-02,87.279999,90.400002,87.279999,90.059998,68.892952,3535305
2006-05-03,90.199997,95.000000,89.459999,94.000000,71.906937,5832125
2006-05-04,94.500000,95.180000,92.199997,93.230003,71.317902,3539690
2006-05-05,93.750000,93.750000,91.209999,91.980003,70.361694,1614245
2006-05-08,92.889999,93.000000,91.519997,92.349998,70.644745,1421080
2006-05-09,92.599998,95.400002,92.000000,94.910004,72.603058,4928340
2006-05-10,95.400002,98.660004,95.400002,97.379997,74.492531,7357530
2006-05-11,97.599998,97.599998,93.250000,94.599998,72.365913,2036035
2006-05-12,95.830002,95.830002,92.050003,94.080002,71.968132,2748200
2006-05-15,93.800003,95.400002,92.059998,94.040001,71.937546,2969790
2006-05-16,94.000000,94.000000,89.750000,90.940002,69.566139,2212575
2006-05-17,91.989998,98.599998,90.599998,96.930000,74.148285,2218050
2006-05-18,97.129997,97.129997,89.000000,89.699997,68.617577,4149600
2006-05-19,91.000000,93.279999,81.620003,84.879997,64.930443,3184070
2006-05-22,86.000000,86.000000,81.000000,82.699997,63.262802,2299140
2006-05-23,83.000000,84.940002,80.000000,83.360001,63.767685,2254580
2006-05-24,84.000000,88.199997,82.199997,83.519997,63.890064,3124180
2006-05-25,84.540001,89.400002,81.800003,86.019997,65.802490,3608120
2006-05-26,88.400002,89.099998,84.050003,85.660004,65.527100,1723105
2006-05-29,87.199997,87.379997,85.000000,85.910004,65.718361,772645
2006-05-30,86.000000,86.970001,82.510002,82.970001,63.469349,1651450
2006-05-31,82.510002,82.779999,80.000000,80.989998,61.954708,2086395
2006-06-01,82.500000,83.199997,78.000000,78.910004,60.363575,2670635
2006-06-02,78.800003,82.389999,75.110001,81.800003,62.574341,1506470
2006-06-05,81.800003,83.000000,77.599998,78.070000,59.721001,2211065
2006-06-06,77.599998,79.529999,75.199997,78.239998,59.851036,1369075
2006-06-07,78.599998,78.980003,74.610001,75.639999,57.862133,1449170
2006-06-08,75.000000,75.000000,72.010002,72.750000,55.651386,1549445
2006-06-09,72.199997,73.900002,69.209999,72.169998,55.207699,4262200
2006-06-12,72.769997,72.800003,66.010002,68.589996,52.469105,1840875
2006-06-13,66.599998,67.000000,62.220001,63.000000,48.192940,1426015
2006-06-14,64.000000,66.000000,60.000000,61.459999,47.014896,1976400
2006-06-15,65.980003,69.599998,62.029999,63.049999,48.231197,1957430
2006-06-16,64.010002,66.699997,64.010002,65.739998,50.288956,2573085
2006-06-19,65.400002,66.599998,64.800003,66.220001,50.656143,961170
2006-06-20,65.980003,65.980003,61.599998,62.410000,47.741615,3272925
2006-06-21,62.680000,64.279999,60.200001,63.349998,48.460678,2333665
2006-06-22,64.279999,67.800003,63.599998,67.059998,52.289192,3084300
2006-06-23,67.099998,67.099998,63.820000,64.900002,50.604965,3243965
2006-06-26,65.580002,65.599998,61.000000,62.189999,48.491875,2047550
2006-06-27,62.200001,63.549999,61.430000,62.790001,48.959717,2162015
2006-06-28,61.610001,63.779999,61.599998,62.680000,48.873947,2239020
2006-06-29,63.000000,64.000000,62.450001,63.029999,49.146851,2549840
2006-06-30,63.060001,66.000000,63.000000,65.110001,50.768707,1612600
2006-07-03,65.400002,65.900002,64.099998,64.599998,50.371040,1048490
2006-07-04,65.379997,67.800003,64.800003,67.239998,52.429543,3497180
2006-07-05,67.599998,69.379997,66.639999,67.529999,52.655670,2390005
2006-07-06,67.400002,68.000000,66.070000,67.019997,52.258003,1965185
2006-07-07,67.589996,67.949997,65.010002,65.260002,50.885666,1546815
2006-07-10,65.260002,67.000000,64.199997,66.610001,51.938320,1334040
2006-07-11,66.800003,67.199997,65.300003,66.470001,51.829147,2554370
2006-07-12,65.300003,66.599998,64.209999,65.580002,51.135181,1391950
2006-07-13,65.199997,66.080002,64.220001,64.669998,50.425613,1228360
2006-07-14,64.220001,64.599998,62.400002,64.309998,50.144917,2677715
2006-07-17,64.000000,64.309998,61.610001,61.889999,48.257954,1719730
2006-07-18,62.560001,62.580002,60.400002,60.709999,47.337852,1135655
2006-07-19,61.400002,62.000000,60.220001,60.689999,47.322266,1381165
2006-07-20,61.220001,65.199997,61.220001,64.580002,50.355442,2523210
2006-07-21,64.459999,64.779999,62.389999,63.070000,49.178043,768135
2006-07-24,62.610001,67.599998,60.500000,65.959999,51.431480,4025845
2006-07-25,66.980003,69.570000,66.160004,69.110001,53.887661,5143660
2006-07-26,69.209999,70.199997,67.849998,69.570000,54.246326,2441810
2006-07-27,68.500000,72.449997,68.199997,72.080002,56.203476,6558395
2006-07-28,77.000000,77.000000,70.599998,73.900002,57.622593,3975615
2006-07-31,74.940002,77.320000,74.400002,76.050003,59.299038,4605580
2006-08-01,76.680000,76.680000,72.669998,73.800003,57.544617,2931585
2006-08-02,73.800003,76.480003,73.000000,76.089996,59.330219,2467170
2006-08-03,76.120003,78.879997,76.120003,76.900002,59.961819,3142205
2006-08-04,76.000000,76.559998,73.230003,73.680000,57.451054,4440895
2006-08-07,74.139999,75.599998,72.199997,73.400002,57.232731,4140120
2006-08-08,74.339996,82.199997,74.000000,79.080002,61.661640,7637455
2006-08-09,79.680000,80.760002,76.519997,79.470001,61.965740,11030075
2006-08-10,79.760002,84.379997,79.199997,83.599998,65.186066,7354790
2006-08-11,83.940002,85.379997,81.400002,81.949997,63.899487,5735120
2006-08-14,82.000000,83.800003,82.000000,82.879997,64.624641,1699555
2006-08-16,83.000000,86.190002,83.000000,85.610001,66.753319,3657340
2006-08-17,85.699997,87.000000,83.419998,83.809998,65.349785,2590420
2006-08-18,84.199997,84.199997,81.599998,82.809998,64.570053,2183295
2006-08-21,82.800003,89.599998,82.459999,88.279999,68.835213,5280005
2006-08-22,89.000000,89.940002,86.650002,87.470001,68.203644,5695235
2006-08-23,86.650002,87.599998,84.800003,85.440002,66.620766,4598340
2006-08-24,83.099998,90.000000,83.099998,89.099998,69.474602,5895765
2006-08-25,89.800003,91.290001,89.040001,90.750000,70.761177,5895125
2006-08-28,91.599998,92.199997,90.000000,91.650002,71.462944,3153195
2006-08-29,88.419998,94.099998,88.419998,92.639999,72.234879,2877355
2006-08-30,92.699997,94.959999,92.059998,94.349998,73.568222,4315380
2006-08-31,96.660004,96.660004,92.410004,94.290001,73.521446,4170220
2006-09-01,94.540001,95.160004,93.029999,94.589996,73.755348,3637235
2006-09-04,94.599998,95.199997,93.000000,94.099998,73.373291,1992500
2006-09-05,94.110001,96.000000,94.110001,94.949997,74.036064,2631715
2006-09-06,94.980003,95.000000,93.099998,94.029999,73.318710,1993605
2006-09-07,93.580002,93.699997,91.820000,92.809998,72.367432,2574070
2006-09-08,93.000000,94.000000,91.610001,93.830002,73.162758,2119235
2006-09-11,94.000000,94.400002,91.599998,92.470001,72.102333,1768745
2006-09-12,92.400002,96.000000,91.199997,95.550003,74.503914,5286665
2006-09-13,96.000000,100.000000,96.000000,99.239998,77.381149,6939805
2006-09-14,99.919998,99.919998,98.029999,98.610001,76.889931,3188055
2006-09-15,98.599998,100.000000,98.010002,99.360001,77.474724,3727465
2006-09-18,99.980003,101.940002,99.230003,99.919998,77.911362,4420925
2006-09-19,100.599998,100.599998,95.230003,96.919998,75.572159,2684230
2006-09-20,95.599998,98.339996,95.000000,97.750000,76.219330,2390250
2006-09-21,98.400002,99.589996,98.199997,98.910004,77.123825,1945780
2006-09-22,94.400002,99.180000,94.400002,97.610001,76.110168,1361825
2006-09-25,97.980003,99.900002,97.720001,99.019997,77.209595,2441740
2006-09-26,99.690002,101.089996,98.419998,100.820000,78.613136,3936040
2006-09-27,101.199997,102.279999,100.620003,101.430000,79.088768,3753785
2006-09-28,101.800003,106.599998,100.500000,105.410004,82.192139,10870310
2006-09-29,105.199997,105.989998,103.849998,105.260002,82.075165,4088565
2006-10-03,105.800003,106.000000,104.199997,105.129997,81.973785,2360195
2006-10-04,105.000000,105.400002,103.269997,104.410004,81.412384,2705620
2006-10-05,104.680000,108.779999,104.680000,107.690002,83.969925,6718075
2006-10-06,108.000000,108.150002,106.470001,107.110001,83.517685,2173725
2006-10-09,104.000000,107.199997,104.000000,106.389999,82.956268,1886105
2006-10-10,107.139999,107.199997,105.029999,105.470001,82.238899,1690005
2006-10-11,106.800003,106.800003,103.430000,104.290001,81.318832,2862495
2006-10-12,104.739998,105.980003,103.040001,105.629997,82.363663,2996495
2006-10-13,108.459999,108.980003,105.000000,105.269997,82.082962,2007440
2006-10-16,90.000000,106.400002,90.000000,105.089996,81.942604,2609015
2006-10-17,105.739998,106.339996,104.239998,104.930000,81.817848,2553060
2006-10-18,105.779999,105.980003,104.199997,104.629997,81.583931,1883515
2006-10-19,100.010002,105.199997,100.010002,103.959999,81.061516,1062945
2006-10-20,105.000000,105.000000,102.309998,102.900002,80.234985,2786545
2006-10-23,103.000000,104.000000,99.099998,100.010002,77.981552,2964770
2006-10-26,100.000000,102.199997,99.099998,101.029999,78.776871,5860260
2006-10-27,101.790001,105.400002,101.040001,104.779999,81.700890,4514005
2006-10-30,104.800003,107.180000,103.180000,103.800003,80.936768,5528620
2006-10-31,104.779999,105.940002,103.000000,103.820000,80.952339,6362670
2006-11-01,104.580002,105.300003,103.419998,104.059998,81.139473,2407795
2006-11-02,104.599998,105.559998,103.849998,104.779999,81.700890,2491325
2006-11-03,104.680000,104.760002,103.400002,103.940002,81.045921,1992790
2006-11-06,104.019997,104.930000,102.400002,103.169998,80.445503,2749550
2006-11-07,103.180000,103.699997,102.000000,102.610001,80.008865,2665565
2006-11-08,102.800003,102.940002,100.199997,101.970001,79.509842,2922905
2006-11-09,102.250000,104.000000,101.870003,103.269997,80.523483,2540820
2006-11-10,103.599998,104.540001,102.459999,103.379997,80.609261,4316975
2006-11-13,103.199997,104.199997,102.599998,103.919998,81.030312,2635395
2006-11-14,104.199997,105.199997,102.500000,103.320000,80.562469,2767765
2006-11-15,103.800003,110.699997,103.400002,109.330002,85.248695,9897810
2006-11-16,109.330002,113.160004,109.250000,110.849998,86.433899,12406685
2006-11-17,109.959999,110.980003,104.629997,106.820000,83.291550,6977580
2006-11-20,106.830002,108.750000,104.080002,107.669998,83.954330,3330865
2006-11-21,108.400002,109.400002,107.000000,107.870003,84.110275,2498880
2006-11-22,108.000000,109.529999,108.000000,108.459999,84.570328,3190415
2006-11-23,109.080002,109.080002,106.599998,108.220001,84.383186,2133350
2006-11-24,108.000000,110.650002,107.300003,109.360001,85.272079,3531700
2006-11-27,109.599998,110.199997,108.430000,109.419998,85.318871,2162480
2006-11-28,108.599998,108.800003,105.099998,107.260002,83.634636,2523020
2006-11-29,107.000000,109.779999,107.000000,109.160004,85.116142,2871780
2006-11-30,109.779999,110.250000,108.419998,109.000000,84.991371,3349200
2006-12-01,109.400002,111.800003,108.019997,111.050003,86.589836,3302925
2006-12-04,111.220001,116.379997,111.059998,115.339996,89.934914,4886720
2006-12-05,115.800003,116.440002,112.599998,113.919998,88.827698,3270365
2006-12-06,114.400002,115.699997,109.830002,110.830002,86.418297,2793425
2006-12-07,111.599998,111.980003,109.440002,111.160004,86.675621,2498435
2006-12-08,111.000000,113.250000,109.510002,110.889999,86.465096,2701105
2006-12-11,111.199997,111.199997,94.400002,101.529999,79.166733,5402965
2006-12-12,101.989998,101.989998,93.199997,97.290001,75.860657,6504310
2006-12-13,97.400002,100.879997,95.000000,99.650002,77.700844,3834665
2006-12-14,101.800003,103.800003,99.000000,100.220001,78.145287,3906580
2006-12-15,101.000000,103.000000,100.860001,101.559998,79.190140,2820805
2006-12-18,103.400002,104.000000,99.050003,102.129997,79.634590,3393435
2006-12-19,102.000000,102.300003,98.010002,99.480003,77.568291,1857350
2006-12-20,100.800003,101.900002,97.660004,99.739998,77.771004,3696690
2006-12-21,99.800003,101.000000,97.599998,98.330002,76.671585,1852930
2006-12-22,98.599998,99.580002,97.800003,99.309998,77.435722,1595560
2006-12-26,103.000000,103.000000,99.000000,101.529999,79.166733,1287465
2006-12-27,101.599998,104.800003,101.599998,103.150002,80.429909,2120175
2006-12-28,103.739998,104.000000,101.010002,102.779999,80.141411,2900125
2006-12-29,103.180000,104.160004,101.000000,101.400002,79.065384,1222290
2007-01-02,102.400002,102.559998,100.699997,102.320000,79.782745,907420
2007-01-03,101.660004,104.199997,101.660004,103.120003,80.406532,1602795
2007-01-04,103.959999,104.690002,101.599998,102.169998,79.665787,2054140
2007-01-05,101.980003,102.959999,100.849998,102.309998,79.774948,1224370
2007-01-08,102.309998,102.879997,100.419998,102.160004,79.657982,2439165
2007-01-09,102.000000,102.779999,98.669998,99.230003,77.373344,3240810
2007-01-10,102.000000,102.000000,96.809998,97.650002,76.141365,2784385
2007-01-11,97.000000,99.199997,96.000000,97.139999,75.743690,4135215
2007-01-12,98.970001,103.790001,98.400002,103.199997,80.468910,3807215
2007-01-15,105.000000,106.599998,102.900002,103.849998,80.975731,1685980
2007-01-16,104.139999,105.180000,102.870003,103.449997,80.663841,2559445
2007-01-17,104.080002,106.099998,103.370003,105.019997,81.888023,2273795
2007-01-18,107.000000,108.959999,104.400002,105.080002,81.934807,2904015
2007-01-19,105.400002,105.739998,103.209999,103.709999,80.866570,1193675
2007-01-22,103.599998,106.000000,103.099998,105.599998,82.340279,2493060
2007-01-23,105.410004,105.919998,100.599998,103.220001,80.484505,3355020
2007-01-24,102.599998,104.180000,102.050003,102.419998,79.860703,1425925
2007-01-25,103.000000,103.720001,101.620003,102.610001,80.008865,2685900
2007-01-29,103.199997,103.970001,100.839996,101.029999,78.776871,1154440
2007-01-31,101.400002,104.199997,98.900002,101.430000,79.088768,5348330
2007-02-01,99.320000,106.580002,99.320000,105.650002,82.379280,4102045
2007-02-02,106.419998,106.989998,103.010002,103.480003,80.687233,3482545
2007-02-05,104.400002,105.860001,103.019997,104.370003,81.381203,1384880
2007-02-06,105.199997,105.989998,103.620003,104.110001,81.178467,2020655
2007-02-07,104.110001,105.199997,103.000000,103.680000,80.843170,3197525
2007-02-08,103.580002,105.099998,102.400002,103.279999,80.531281,1712855
2007-02-09,103.500000,104.379997,100.300003,101.089996,78.823662,2493575
2007-02-12,102.000000,102.000000,97.000000,98.300003,76.648201,2262715
2007-02-13,96.000000,101.000000,96.000000,96.839996,75.509766,2758895
2007-02-14,94.629997,95.739998,86.459999,92.309998,72.577126,4491465
2007-02-15,93.599998,94.800003,92.000000,93.169998,73.253281,3256720
2007-02-19,94.199997,94.800003,93.000000,93.480003,73.497017,2404675
2007-02-20,93.900002,94.400002,92.480003,93.529999,73.536324,1792670
2007-02-21,94.199997,94.199997,92.070000,93.300003,73.355507,1379930
2007-02-22,92.400002,94.000000,88.199997,89.379997,70.273468,5129710
2007-02-23,92.800003,92.800003,86.400002,86.949997,68.362915,2376115
2007-02-26,87.400002,92.190002,87.400002,91.489998,71.932411,1231160
2007-02-27,91.970001,93.400002,88.050003,89.800003,70.603683,2242860
2007-02-28,86.800003,88.400002,81.000000,84.800003,66.672516,2457825
2007-03-01,85.599998,89.959999,83.000000,88.650002,69.699516,2424980
2007-03-02,92.000000,92.000000,84.599998,85.449997,67.183578,2919180
2007-03-05,76.070000,84.000000,76.070000,82.529999,64.887764,2651455
2007-03-06,84.000000,86.800003,83.000000,85.459999,67.191429,2089665
2007-03-07,86.800003,87.599998,83.000000,85.209999,66.994873,3535090
2007-03-08,86.000000,88.379997,83.400002,87.480003,68.779633,2266785
2007-03-09,87.400002,88.379997,85.029999,86.129997,67.718208,3346420
2007-03-12,86.800003,87.379997,84.470001,86.519997,68.024841,4493125
2007-03-13,86.800003,88.059998,85.419998,87.839996,69.062668,2397295
2007-03-14,84.000000,86.440002,84.000000,85.690002,67.372269,1683325
2007-03-15,86.000000,87.540001,83.419998,84.320000,66.295128,2706220
2007-03-16,84.800003,84.940002,82.500000,83.620003,65.744774,2110730
2007-03-19,84.400002,85.940002,83.599998,84.889999,66.743279,1547220
2007-03-20,85.599998,87.769997,84.760002,87.190002,68.551620,2096680
2007-03-21,87.779999,91.000000,86.029999,90.290001,70.988922,3123220
2007-03-22,91.599998,97.779999,91.599998,96.589996,75.942200,6553005
2007-03-23,92.800003,97.599998,92.800003,96.080002,75.541237,3731055
2007-03-26,96.000000,98.989998,94.000000,94.989998,74.684242,4708345
2007-03-28,95.000000,95.000000,92.019997,92.949997,73.080307,2707550
2007-03-29,90.430000,96.000000,89.620003,94.879997,74.597740,8833190
2007-03-30,95.000000,96.000000,93.699997,94.839996,74.566292,3290275
2007-04-02,90.000000,90.000000,84.000000,85.339996,67.097076,5397240
2007-04-03,86.400002,86.599998,84.000000,85.480003,67.207169,4022670
2007-04-04,85.199997,87.500000,84.800003,84.970001,66.806175,2103640
2007-04-05,85.300003,88.900002,84.800003,88.050003,69.227783,3293375
2007-04-09,88.000000,91.970001,88.000000,91.379997,71.845940,2921475
2007-04-10,93.419998,93.419998,89.599998,90.209999,70.926041,1367335
2007-04-11,90.199997,91.779999,89.000000,89.309998,70.218430,1202515
2007-04-12,88.000000,88.790001,86.070000,88.320000,69.440063,1431370
2007-04-13,89.199997,92.779999,86.599998,91.379997,71.845940,3226315
2007-04-16,91.599998,94.779999,91.199997,93.709999,73.677849,1288010
2007-04-17,94.120003,96.000000,92.349998,93.779999,73.732895,2671150
2007-04-18,94.000000,97.000000,94.000000,95.139999,74.802170,2314655
2007-04-19,95.000000,97.199997,92.400002,96.169998,75.611984,2814590
2007-04-20,96.800003,98.400002,94.260002,96.139999,75.588394,3749400
2007-04-23,96.000000,97.800003,94.050003,94.739998,74.487671,1750740
2007-04-24,96.360001,104.199997,93.000000,101.190002,79.558884,9554825
2007-04-25,101.000000,102.800003,100.800003,101.639999,79.912682,3535375
2007-04-26,102.000000,103.580002,101.610001,102.320000,80.447327,8119955
2007-04-27,102.000000,102.800003,99.419998,100.349998,78.898438,3216895
2007-04-30,98.400002,101.699997,93.330002,99.900002,78.544640,2698120
2007-05-03,95.250000,104.099998,95.250000,103.230003,81.162788,2407715
2007-05-04,103.860001,104.180000,101.419998,101.889999,80.109230,2994670
2007-05-07,103.279999,103.279999,98.199997,98.750000,77.640457,2547310
2007-05-08,100.000000,101.589996,98.220001,99.629997,78.332344,2293870
2007-05-09,99.000000,102.190002,98.500000,101.870003,80.093513,2166575
2007-05-10,103.000000,103.580002,100.820000,101.360001,79.692535,1980135
2007-05-11,101.199997,103.169998,99.099998,102.379997,80.494484,1811485
2007-05-14,103.800003,107.779999,103.199997,107.160004,84.252686,4505890
2007-05-15,107.739998,110.190002,106.040001,109.370003,85.990265,4925935
2007-05-16,109.000000,111.760002,107.220001,111.330002,87.531273,6036830
2007-05-17,111.610001,113.599998,104.400002,112.129997,88.160255,4395660
2007-05-18,110.000000,113.000000,108.500000,110.000000,86.485580,3185140
2007-05-21,110.629997,112.980003,110.629997,112.040001,88.089485,4249045
2007-05-22,112.599998,112.800003,110.300003,110.849998,87.153877,3475695
2007-05-23,111.400002,113.900002,104.199997,112.070000,88.113075,12630750
2007-05-24,110.800003,111.900002,106.029999,107.190002,84.276268,7129495
2007-05-25,108.000000,108.000000,105.029999,106.730003,83.914597,2859470
2007-05-28,106.010002,108.800003,106.010002,107.519997,84.535721,3149240
2007-05-29,107.989998,108.580002,105.620003,106.000000,83.340645,1845510
2007-05-30,106.400002,106.989998,103.599998,104.900002,82.475800,2159125
2007-05-31,106.400002,108.800003,104.860001,107.169998,84.260544,4526950
2007-06-01,106.199997,109.599998,106.199997,107.349998,84.402069,2589820
2007-06-04,108.000000,109.599998,106.000000,106.660004,83.859566,1598930
2007-06-05,106.599998,108.800003,105.599998,107.489998,84.512138,1992165
2007-06-06,106.099998,107.500000,101.410004,101.959999,80.164276,4498405
2007-06-07,101.760002,102.389999,100.320000,101.080002,80.418854,4103710
2007-06-08,101.599998,101.599998,98.400002,99.919998,79.495972,2833980
2007-06-11,101.589996,101.639999,99.410004,101.239998,80.546150,2842205
2007-06-12,101.980003,101.980003,98.000000,98.680000,78.509438,3065935
2007-06-13,99.019997,99.790001,97.000000,97.349998,77.451286,2926905
2007-06-14,102.000000,102.000000,97.059998,97.849998,77.849083,2008060
2007-06-15,98.400002,99.559998,97.400002,98.349998,78.246880,2355045
2007-06-18,100.000000,101.000000,97.550003,97.830002,77.833176,1030810
2007-06-19,99.199997,101.199997,97.629997,100.930000,80.299522,2645065
2007-06-20,103.000000,103.519997,101.400002,102.849998,81.827065,4681260
2007-06-21,103.800003,106.400002,102.459999,105.519997,83.951309,3808140
2007-06-22,106.480003,106.480003,102.900002,103.459999,82.312386,2356180
2007-06-25,103.000000,104.580002,101.339996,103.010002,81.954353,2229795
2007-06-26,104.379997,105.220001,102.239998,104.910004,83.465996,3064890
2007-06-27,105.080002,105.599998,104.000000,105.220001,83.712624,3177700
2007-06-28,105.070000,106.599998,102.050003,102.610001,81.636131,2980245
2007-06-29,103.989998,110.080002,101.400002,108.250000,86.123276,5104655
2007-07-02,110.000000,110.400002,105.000000,105.660004,84.062691,3206705
2007-07-03,106.599998,109.339996,106.300003,108.589996,86.393776,4463450
2007-07-04,108.199997,109.739998,104.230003,106.889999,85.041275,2550950
2007-07-05,109.449997,109.449997,105.000000,105.809998,84.182022,3228690
2007-07-06,104.250000,107.160004,104.250000,104.849998,83.418243,2141815
2007-07-09,106.000000,109.169998,105.000000,108.800003,86.560867,3062840
2007-07-10,109.400002,109.559998,107.199997,107.750000,85.725487,1906510
2007-07-11,107.199997,107.959999,104.709999,105.959999,84.301376,1813370
2007-07-12,107.000000,109.190002,106.800003,108.220001,86.099411,2820950
2007-07-13,108.410004,111.599998,108.410004,110.650002,88.032730,4854285
2007-07-16,111.000000,115.779999,110.040001,114.510002,91.103714,5486195
2007-07-17,114.510002,118.000000,114.000000,114.739998,91.286705,7091710
2007-07-18,114.900002,115.279999,111.010002,112.330002,89.369324,3645075
2007-07-19,112.639999,116.779999,112.639999,116.080002,92.352806,3715100
2007-07-20,117.769997,118.800003,113.620003,114.500000,91.095757,4664630
